location_name,val
China,58.1115397
Democratic People's Republic of Korea,49.3248694
Cambodia,53.4389423
Indonesia,56.7614905
Lao People's Democratic Republic,43.1903144
Malaysia,51.040555600000005
Maldives,47.1378482
Myanmar,54.685542
Philippines,56.2538649
Sri Lanka,39.0227382
Thailand,48.875158
Timor-Leste,62.5842369
Viet Nam,59.9871109
Fiji,48.1349171
Kiribati,61.6172697
Marshall Islands,33.9742395
Micronesia (Federated States of),59.9200257
Papua New Guinea,49.2959644
Samoa,45.4343534
Solomon Islands,48.085111000000005
Tonga,53.447199700000006
Vanuatu,44.1033336
Armenia,59.3127099
Azerbaijan,44.6024676
Georgia,48.2587037
Kazakhstan,49.4811224
Kyrgyzstan,42.002699
Mongolia,46.938195
Tajikistan,27.096713
Turkmenistan,37.4120551
Uzbekistan,19.4642289
Albania,40.5246411
Bosnia and Herzegovina,40.2600291
Bulgaria,51.8858743
Croatia,42.398025
Czechia,42.8540817
Hungary,42.1976232
Montenegro,42.0932854
Poland,47.634602
Romania,46.3730969
Serbia,42.7538727
Slovakia,41.0503767
Slovenia,30.5785195
Belarus,51.9803022
Estonia,42.9433335
Latvia,50.4355465
Lithuania,44.3648982
Republic of Moldova,40.5169446
Russian Federation,57.12602759999999
Ukraine,58.103072700000006
Brunei Darussalam,37.3467668
Japan,54.5225694
Republic of Korea,55.3591135
Singapore,27.1295915
Australia,29.030580900000004
New Zealand,27.1088302
Andorra,40.7121341
Austria,43.030493
Belgium,38.7784375
Cyprus,47.5872559
Denmark,41.1882372
Finland,32.6604251
France,41.7126208
Germany,37.6647373
Greece,51.9356869
Iceland,29.507577
Ireland,35.4933591
Israel,36.9597857
Italy,36.1217237
Luxembourg,36.8254268
Malta,36.6967342
Netherlands,38.9825681
Norway,39.0290991
Portugal,38.9712832
Spain,46.4016101
Sweden,19.9619689
Switzerland,38.9429153
United Kingdom,32.5828758
Argentina,33.9815763
Chile,41.3041452
Uruguay,40.5674386
Canada,32.5968064
United States of America,27.7169714
Antigua and Barbuda,10.4363126
Bahamas,10.8385557
Barbados,16.5614195
Belize,20.3831587
Cuba,42.7138016
Dominica,14.6914836
Dominican Republic,15.5971537
Grenada,17.4334029
Guyana,22.989016
Haiti,17.3176475
Jamaica,28.9730656
Saint Lucia,22.133150200000003
Saint Vincent and the Grenadines,20.9911779
Suriname,41.9775044
Trinidad and Tobago,30.1826998
Bolivia (Plurinational State of),15.7910136
Ecuador,23.851926
Peru,12.2028345
Colombia,28.7529066
Costa Rica,25.1634975
El Salvador,12.0948009
Guatemala,23.2236346
Honduras,28.9858792
Mexico,41.6901583
Nicaragua,24.7074427
Panama,19.0269795
Venezuela (Bolivarian Republic of),31.2654622
Brazil,34.781494
Paraguay,40.1949144
Algeria,33.6481207
Bahrain,21.7393557
Egypt,38.5587211
Iran (Islamic Republic of),23.0493581
Iraq,44.6342396
Jordan,44.7443767
Kuwait,38.1711945
Lebanon,39.2774985
Libya,35.4786535
Morocco,31.2457197
Oman,17.6104586
Qatar,22.2622835
Saudi Arabia,18.8770931
Syrian Arab Republic,48.1121887
Tunisia,50.2852578
Turkey,53.7775052
United Arab Emirates,22.715774
Yemen,32.1665939
Afghanistan,7.4395793
Bangladesh,47.0485332
Bhutan,15.950914699999998
India,35.1170601
Nepal,50.1386241
Pakistan,39.6541909
Angola,20.2067585
Central African Republic,18.9545291
Congo,15.4611988
Democratic Republic of the Congo,20.9875509
Equatorial Guinea,26.0716385
Gabon,19.1159404
Burundi,20.3157031
Comoros,27.3261425
Djibouti,34.6289707
Eritrea,15.2948917
Ethiopia,10.4378236
Kenya,29.8819955
Madagascar,35.311224800000005
Malawi,24.2609647
Mauritius,44.284916800000005
Mozambique,23.3488747
Rwanda,21.9880982
Seychelles,44.3894885
Somalia,23.2153301
United Republic of Tanzania,29.0550647
Uganda,20.8128103
Zambia,24.5156193
Botswana,36.4650782
Lesotho,30.489054300000003
Namibia,27.9791793
South Africa,42.9867232
Zimbabwe,30.6960197
Benin,17.2982392
Burkina Faso,22.708141
Cameroon,21.1959659
Cabo Verde,15.0191075
Chad,22.3086313
Côte d'Ivoire,20.9029211
Gambia,32.8184707
Ghana,10.174206
Guinea,32.5151508
Guinea-Bissau,6.063649799999999
Liberia,15.3538428
Mali,19.225325400000003
Mauritania,36.1044623
Niger,14.3669986
Nigeria,11.3424615
Sao Tome and Principe,6.958726599999999
Senegal,29.0132403
Sierra Leone,33.236295500000004
Togo,22.4518191
Cook Islands,40.7592328
Monaco,36.8937059
Nauru,45.5125336
Niue,29.1263652
Palau,34.8441428
Saint Kitts and Nevis,11.3529447
San Marino,33.637673400000004
Tuvalu,44.0014641
South Sudan,24.0336555
Sudan,22.4740409
Swaziland,-
The former Yugoslav Republic of Macedonia,-
