location_name,val
China,50.3570738
Democratic People's Republic of Korea,44.9464923
Cambodia,41.5082363
Indonesia,61.9176288
Lao People's Democratic Republic,46.6687783
Malaysia,41.8090962
Maldives,43.4925061
Myanmar,40.6879425
Philippines,43.0016672
Sri Lanka,28.941760700000003
Thailand,41.6826174
Timor-Leste,64.8481675
Viet Nam,46.7694489
Fiji,42.3606187
Kiribati,64.42405140000001
Marshall Islands,34.8402212
Micronesia (Federated States of),62.226814
Papua New Guinea,40.4639195
Samoa,39.5423174
Solomon Islands,51.61888209999999
Tonga,43.5186087
Vanuatu,39.9898033
Armenia,56.2806006
Azerbaijan,43.6212591
Georgia,52.14222120000001
Kazakhstan,45.8876554
Kyrgyzstan,43.5711132
Mongolia,51.1186475
Tajikistan,17.1534468
Turkmenistan,27.5554081
Uzbekistan,25.4740136
Albania,49.4000957
Bosnia and Herzegovina,47.6109807
Bulgaria,44.5983288
Croatia,39.5281023
Czechia,34.870573
Hungary,37.4579782
Montenegro,40.1435451
Poland,33.1084073
Romania,37.8531952
Serbia,40.0997228
Slovakia,33.0756109
Slovenia,30.9211413
Belarus,49.1379249
Estonia,36.9136433
Latvia,48.3065818
Lithuania,39.3715035
Republic of Moldova,42.0777923
Russian Federation,49.5115719
Ukraine,45.9408566
Brunei Darussalam,27.4503874
Japan,35.164676099999994
Republic of Korea,43.5143543
Singapore,22.2899248
Australia,18.3214589
New Zealand,20.0255294
Andorra,32.486074599999995
Austria,37.2948269
Belgium,27.2328254
Cyprus,46.7727742
Denmark,24.0006055
Finland,25.204046400000003
France,37.0260945
Germany,30.8893792
Greece,46.578031
Iceland,16.6875167
Ireland,24.3168437
Israel,27.467680700000003
Italy,28.6636681
Luxembourg,27.7032963
Malta,26.5575553
Netherlands,26.5790572
Norway,21.5333442
Portugal,34.3380637
Spain,36.7478261
Sweden,12.530228
Switzerland,29.9654197
United Kingdom,25.700717
Argentina,29.887263
Chile,37.2415163
Uruguay,31.3807668
Canada,19.7124309
United States of America,21.9434541
Antigua and Barbuda,12.3078936
Bahamas,11.4387308
Barbados,14.3546354
Belize,22.146092
Cuba,33.215784799999994
Dominica,14.8852401
Dominican Republic,14.5491963
Grenada,17.7408101
Guyana,24.9189133
Haiti,10.4016828
Jamaica,21.2968111
Saint Lucia,19.4464318
Saint Vincent and the Grenadines,20.0267278
Suriname,35.5091418
Trinidad and Tobago,29.3090083
Bolivia (Plurinational State of),17.244281
Ecuador,27.5995072
Peru,8.7914617
Colombia,17.3888602
Costa Rica,16.7572494
El Salvador,16.6855798
Guatemala,21.0639363
Honduras,24.2006544
Mexico,27.3247012
Nicaragua,21.5505599
Panama,12.3138016
Venezuela (Bolivarian Republic of),23.34088
Brazil,14.7199933
Paraguay,25.7800612
Algeria,31.9772561
Bahrain,22.1065093
Egypt,42.6154058
Iran (Islamic Republic of),24.8746894
Iraq,36.3740569
Jordan,49.6609312
Kuwait,34.4062536
Lebanon,45.6268177
Libya,37.7902476
Morocco,22.8608865
Oman,15.6962416
Qatar,22.5502239
Saudi Arabia,23.038443
Syrian Arab Republic,42.692791
Tunisia,46.2984875
Turkey,43.2488824
United Arab Emirates,20.7804871
Yemen,30.9058301
Afghanistan,16.4911557
Bangladesh,46.1063889
Bhutan,14.5421031
India,26.9606552
Nepal,32.5552877
Pakistan,26.9465095
Angola,18.4176662
Central African Republic,15.1304619
Congo,20.8031362
Democratic Republic of the Congo,20.7861217
Equatorial Guinea,26.6055811
Gabon,21.448055
Burundi,15.2678808
Comoros,23.4378115
Djibouti,42.7081732
Eritrea,12.2502613
Ethiopia,9.5794542
Kenya,19.4172894
Madagascar,25.1208975
Malawi,23.90487
Mauritius,40.0235828
Mozambique,23.8850857
Rwanda,21.7827687
Seychelles,38.8558341
Somalia,20.4872666
United Republic of Tanzania,20.4920662
Uganda,16.1257615
Zambia,26.982281200000003
Botswana,33.9925631
Lesotho,40.0637348
Namibia,23.7435119
South Africa,34.2875932
Zimbabwe,33.0963061
Benin,11.1234496
Burkina Faso,17.752246
Cameroon,15.4531845
Cabo Verde,9.144627600000002
Chad,16.7582238
Côte d'Ivoire,22.698642
Gambia,23.6001018
Ghana,10.4951436
Guinea,30.4982406
Guinea-Bissau,7.658719599999999
Liberia,13.7318159
Mali,22.5456766
Mauritania,29.7995981
Niger,14.4204473
Nigeria,8.0474618
Sao Tome and Principe,7.709344799999999
Senegal,16.1219901
Sierra Leone,31.3702836
Togo,14.3490977
Cook Islands,36.8911005
Monaco,29.898129
Nauru,43.7280879
Niue,26.2667799
Palau,33.2052678
Saint Kitts and Nevis,10.6934122
San Marino,21.6764436
Tuvalu,45.1203606
South Sudan,20.9134426
Sudan,20.2292649
Swaziland,-
The former Yugoslav Republic of Macedonia,-
