location_name,val
China,3.9283737
Democratic People's Republic of Korea,4.4280945
Cambodia,6.3420596
Indonesia,4.232175600000001
Lao People's Democratic Republic,5.4330329
Malaysia,4.3465081
Maldives,6.854066899999999
Myanmar,12.8278776
Philippines,12.4775864
Sri Lanka,2.0750872
Thailand,4.732563
Timor-Leste,5.2437048
Viet Nam,3.4805855
Fiji,15.4780717
Kiribati,39.8391171
Marshall Islands,7.8375098
Micronesia (Federated States of),33.9263794
Papua New Guinea,24.1680337
Samoa,16.6876697
Solomon Islands,16.8088012
Tonga,13.9977591
Vanuatu,7.9084317
Armenia,3.3126528000000004
Azerbaijan,2.5722495000000003
Georgia,6.6970481
Kazakhstan,9.3165584
Kyrgyzstan,4.0135448
Mongolia,6.870198600000001
Tajikistan,1.6838691
Turkmenistan,4.7535773
Uzbekistan,1.9445429
Albania,8.420591700000001
Bosnia and Herzegovina,25.9482695
Bulgaria,36.376599
Croatia,30.3671988
Czechia,27.6092329
Hungary,33.6805718
Montenegro,37.2450988
Poland,25.5442773
Romania,22.1919459
Serbia,31.043745
Slovakia,22.9399457
Slovenia,22.1371287
Belarus,17.1836963
Estonia,23.5495067
Latvia,20.9047995
Lithuania,17.034101099999997
Republic of Moldova,7.1667789
Russian Federation,18.1447007
Ukraine,16.925596000000002
Brunei Darussalam,5.3077057
Japan,14.5219668
Republic of Korea,6.1556396
Singapore,8.6472097
Australia,20.0613116
New Zealand,24.9869057
Andorra,27.5638831
Austria,33.040813
Belgium,26.0169243
Cyprus,23.0567655
Denmark,28.4696197
Finland,21.236956000000003
France,30.5678635
Germany,26.821624900000003
Greece,37.0139207
Iceland,21.6906383
Ireland,28.4998144
Israel,17.0336687
Italy,22.6907599
Luxembourg,27.3352707
Malta,18.7299283
Netherlands,28.3185552
Norway,24.2150803
Portugal,19.4602744
Spain,33.3885868
Sweden,20.4345633
Switzerland,25.5019098
United Kingdom,26.0630162
Argentina,23.8664328
Chile,36.1382569
Uruguay,29.8857828
Canada,21.2938772
United States of America,20.5929313
Antigua and Barbuda,4.921685
Bahamas,3.4222026000000003
Barbados,4.9385244
Belize,3.8887082
Cuba,23.2554434
Dominica,6.4188084000000005
Dominican Republic,12.7822772
Grenada,5.7985278000000005
Guyana,4.4815908
Haiti,4.0706675
Jamaica,9.0178887
Saint Lucia,6.0465444
Saint Vincent and the Grenadines,4.6844702
Suriname,11.3951787
Trinidad and Tobago,7.8637926
Bolivia (Plurinational State of),5.4073985
Ecuador,5.7041678
Peru,5.6325552000000005
Colombia,13.3053669
Costa Rica,12.1173334
El Salvador,3.1258609
Guatemala,4.4204187
Honduras,5.3301899
Mexico,12.2265132
Nicaragua,5.8369603
Panama,6.366727599999999
Venezuela (Bolivarian Republic of),13.835192700000002
Brazil,17.1583613
Paraguay,11.5718786
Algeria,2.0594424
Bahrain,4.7549124
Egypt,1.3312608
Iran (Islamic Republic of),4.6008546
Iraq,4.0856576
Jordan,10.3200968
Kuwait,5.0233032
Lebanon,24.0748449
Libya,1.2661893
Morocco,1.1929903
Oman,1.6448521
Qatar,3.0060186
Saudi Arabia,2.0824928
Syrian Arab Republic,6.919895
Tunisia,3.0975013
Turkey,17.8813301
United Arab Emirates,4.6846805
Yemen,8.5651089
Afghanistan,1.9798529
Bangladesh,2.3341898
Bhutan,4.5114271
India,4.2373114
Nepal,27.243942500000003
Pakistan,5.7692663
Angola,2.6159195
Central African Republic,1.6851051999999995
Congo,1.9518528
Democratic Republic of the Congo,1.2289495
Equatorial Guinea,2.331873
Gabon,3.2350604
Burundi,5.2996454
Comoros,3.4036068000000004
Djibouti,4.856734599999999
Eritrea,0.7797725
Ethiopia,1.0646238
Kenya,4.786068
Madagascar,2.9760818
Malawi,4.4126353
Mauritius,5.1049356
Mozambique,7.1543809
Rwanda,9.3490646
Seychelles,7.994468
Somalia,3.1389087000000004
United Republic of Tanzania,4.6655544
Uganda,5.3717834
Zambia,8.7514958
Botswana,9.3609817
Lesotho,2.0286235
Namibia,14.2738967
South Africa,12.9100645
Zimbabwe,4.345532700000001
Benin,3.0691831
Burkina Faso,2.4958255
Cameroon,1.9041823
Cabo Verde,3.4585856
Chad,4.6606035
Côte d'Ivoire,4.3981771
Gambia,1.6137583
Ghana,2.1023362
Guinea,2.0511913
Guinea-Bissau,0.8471998999999999
Liberia,2.9585696
Mali,2.2085113
Mauritania,9.2936835
Niger,2.0395384
Nigeria,1.7909663
Sao Tome and Principe,1.9569446
Senegal,2.5274875
Sierra Leone,10.1778702
Togo,3.1225308
Cook Islands,25.3577843
Monaco,26.2243492
Nauru,48.1714199
Niue,15.9752796
Palau,13.4863198
Saint Kitts and Nevis,3.2493892000000004
San Marino,23.0380502
Tuvalu,19.8357543
South Sudan,2.9846894
Sudan,2.5085093
Swaziland,-
The former Yugoslav Republic of Macedonia,-
