location_name,val
China,3.665144
Democratic People's Republic of Korea,4.4657075
Cambodia,5.0772684
Indonesia,3.7901082
Lao People's Democratic Republic,6.821951299999999
Malaysia,3.3021279
Maldives,7.1376895
Myanmar,8.752449700000001
Philippines,8.631496
Sri Lanka,1.8218811
Thailand,3.6016199
Timor-Leste,5.2298783
Viet Nam,2.7080176
Fiji,14.2641978
Kiribati,35.4889607
Marshall Islands,9.6077908
Micronesia (Federated States of),36.4345108
Papua New Guinea,18.3722946
Samoa,14.4337878
Solomon Islands,19.1061384
Tonga,13.276441
Vanuatu,5.8931450000000005
Armenia,3.1535005
Azerbaijan,2.6310035
Georgia,7.1193228
Kazakhstan,7.9968044
Kyrgyzstan,4.8135794
Mongolia,8.3331886
Tajikistan,1.304899
Turkmenistan,3.4237128
Uzbekistan,1.9868262
Albania,12.5167825
Bosnia and Herzegovina,31.2640962
Bulgaria,33.090437
Croatia,32.3072327
Czechia,23.8772907
Hungary,27.474153
Montenegro,34.0475006
Poland,25.0357713
Romania,22.6559609
Serbia,37.1602628
Slovakia,20.6286081
Slovenia,25.167835300000004
Belarus,23.3463611
Estonia,20.091486
Latvia,21.8457625
Lithuania,20.7513269
Republic of Moldova,7.2300092
Russian Federation,16.2724197
Ukraine,15.2817658
Brunei Darussalam,5.3259574
Japan,10.4347386
Republic of Korea,5.3803139
Singapore,7.1846595
Australia,14.5653007
New Zealand,15.7602341
Andorra,24.5454007
Austria,26.5264707
Belgium,21.9903388
Cyprus,21.5495634
Denmark,22.2560517
Finland,18.298802
France,31.1127921
Germany,23.4583474
Greece,33.4083409
Iceland,15.2525183
Ireland,24.044221
Israel,14.5268721
Italy,19.8255569
Luxembourg,21.6519015
Malta,22.045227
Netherlands,20.6237979
Norway,16.319299100000002
Portugal,22.7146192
Spain,26.3033786
Sweden,14.2862328
Switzerland,23.3892298
United Kingdom,19.6629897
Argentina,19.7086954
Chile,33.2053341
Uruguay,22.9565533
Canada,15.7749471
United States of America,15.7598402
Antigua and Barbuda,5.5520987
Bahamas,3.2277629
Barbados,4.6898072
Belize,4.184379600000001
Cuba,15.8010891
Dominica,6.3193289
Dominican Republic,9.5249619
Grenada,5.4272913
Guyana,4.2044047
Haiti,2.6927163
Jamaica,6.9448789
Saint Lucia,5.2659616
Saint Vincent and the Grenadines,4.247083900000001
Suriname,9.0621946
Trinidad and Tobago,8.2841449
Bolivia (Plurinational State of),7.2086334
Ecuador,5.2989422
Peru,4.1290745
Colombia,10.2403593
Costa Rica,7.5238787
El Salvador,3.6991126
Guatemala,4.4347917
Honduras,5.3488768
Mexico,9.2415936
Nicaragua,5.6496168
Panama,4.598393499999999
Venezuela (Bolivarian Republic of),11.8637278
Brazil,7.6732693
Paraguay,8.4151329
Algeria,1.7129286
Bahrain,5.120537700000001
Egypt,1.1155791
Iran (Islamic Republic of),4.6988978
Iraq,3.5702571
Jordan,12.2256009
Kuwait,4.8083591000000006
Lebanon,26.533787
Libya,1.4477396
Morocco,1.0754439
Oman,1.9216505
Qatar,3.0631591
Saudi Arabia,2.2184934
Syrian Arab Republic,6.2129149
Tunisia,2.733248
Turkey,17.7929569
United Arab Emirates,4.0427129
Yemen,8.9440845
Afghanistan,2.6939364
Bangladesh,2.1632712
Bhutan,4.7658777
India,3.3257294
Nepal,14.1169295
Pakistan,3.9103515
Angola,2.72697
Central African Republic,1.5919656
Congo,1.9167962
Democratic Republic of the Congo,1.3347683
Equatorial Guinea,2.4525914
Gabon,3.5315886
Burundi,4.5711387
Comoros,3.0595596
Djibouti,5.599181000000001
Eritrea,0.6904948
Ethiopia,1.2750777
Kenya,2.7539408
Madagascar,2.6220814
Malawi,3.3570013000000003
Mauritius,5.3758844
Mozambique,6.2261797
Rwanda,8.6825738
Seychelles,7.144669400000001
Somalia,2.8267699
United Republic of Tanzania,3.2437303
Uganda,4.435174699999999
Zambia,6.540999
Botswana,8.334315100000001
Lesotho,1.8913223
Namibia,10.971196
South Africa,10.6055141
Zimbabwe,3.6634764
Benin,1.7524165
Burkina Faso,1.5630234
Cameroon,1.5556701
Cabo Verde,2.9658759
Chad,2.9573596
Côte d'Ivoire,3.8975909
Gambia,1.3195773
Ghana,2.1432042
Guinea,2.0742515
Guinea-Bissau,1.0276401
Liberia,2.6257688000000003
Mali,2.4709486
Mauritania,8.3749766
Niger,1.7111151000000002
Nigeria,1.2097706
Sao Tome and Principe,1.7148176000000002
Senegal,1.5758251
Sierra Leone,7.9387357
Togo,2.321258
Cook Islands,24.320184
Monaco,23.6869171
Nauru,41.3752732
Niue,15.6221708
Palau,12.5015513
Saint Kitts and Nevis,2.8673117
San Marino,17.9315346
Tuvalu,20.8221541
South Sudan,2.7485859
Sudan,1.9629726
Swaziland,-
The former Yugoslav Republic of Macedonia,-
