location_name,val
China,50.0316718
Democratic People's Republic of Korea,46.6034907
Cambodia,45.147556
Indonesia,63.114494
Lao People's Democratic Republic,44.4900957
Malaysia,44.172469
Maldives,41.641186600000005
Myanmar,42.0326153
Philippines,46.5037144
Sri Lanka,28.5884327
Thailand,42.0440105
Timor-Leste,64.2759935
Viet Nam,48.286673400000005
Fiji,42.888461500000005
Kiribati,64.9391345
Marshall Islands,34.645366
Micronesia (Federated States of),61.2666827
Papua New Guinea,43.2959122
Samoa,41.2615165
Solomon Islands,49.5857804
Tonga,45.6933822
Vanuatu,42.4623883
Armenia,57.2315045
Azerbaijan,45.785168
Georgia,51.4897943
Kazakhstan,49.1692482
Kyrgyzstan,43.6922742
Mongolia,50.2080897
Tajikistan,19.5375765
Turkmenistan,31.3981829
Uzbekistan,25.892022
Albania,46.2789393
Bosnia and Herzegovina,48.0223868
Bulgaria,46.7311107
Croatia,40.0123815
Czechia,35.8508568
Hungary,39.7825056
Montenegro,42.549481
Poland,34.6100277
Romania,39.5974846
Serbia,40.8415046
Slovakia,34.4103461
Slovenia,31.1342186
Belarus,48.5252149
Estonia,41.8052393
Latvia,49.0900636
Lithuania,41.4340869
Republic of Moldova,42.472158
Russian Federation,54.6528885
Ukraine,51.5402546
Brunei Darussalam,27.8602731
Japan,39.3402498
Republic of Korea,45.2091961
Singapore,23.5105594
Australia,20.8955167
New Zealand,22.2501547
Andorra,34.3687157
Austria,38.8749564
Belgium,29.7718229
Cyprus,48.245326
Denmark,26.9845735
Finland,26.5094145
France,37.3808698
Germany,32.4702226
Greece,48.2352233
Iceland,18.6853296
Ireland,27.2176715
Israel,28.9007602
Italy,30.12757
Luxembourg,30.0068724
Malta,26.472181700000004
Netherlands,30.1144311
Norway,24.4414529
Portugal,35.2143424
Spain,42.2160209
Sweden,13.5684629
Switzerland,31.0626653
United Kingdom,27.9357947
Argentina,31.0428345
Chile,38.2547797
Uruguay,33.0180748
Canada,22.0795793
United States of America,23.3194763
Antigua and Barbuda,11.5529581
Bahamas,11.1188371
Barbados,15.281029300000002
Belize,21.9917826
Cuba,36.1385483
Dominica,14.5469138
Dominican Republic,15.5320561
Grenada,18.0330772
Guyana,24.7497467
Haiti,11.2419568
Jamaica,23.5323438
Saint Lucia,20.3945866
Saint Vincent and the Grenadines,19.8132027
Suriname,37.2716076
Trinidad and Tobago,29.1660431
Bolivia (Plurinational State of),15.3403363
Ecuador,26.5599291
Peru,10.4032941
Colombia,21.0143163
Costa Rica,18.6212295
El Salvador,15.8566264
Guatemala,21.8814711
Honduras,24.4272636
Mexico,28.0916701
Nicaragua,21.5285174
Panama,13.4783965
Venezuela (Bolivarian Republic of),24.3374667
Brazil,19.8176521
Paraguay,28.3959452
Algeria,31.4959044
Bahrain,20.9556794
Egypt,41.1082151
Iran (Islamic Republic of),25.071325100000003
Iraq,36.3761081
Jordan,46.2341054
Kuwait,35.464171300000004
Lebanon,44.2538748
Libya,36.9661581
Morocco,24.1346027
Oman,13.804557
Qatar,22.7911717
Saudi Arabia,23.1598427
Syrian Arab Republic,44.0142566
Tunisia,47.4180134
Turkey,45.362288
United Arab Emirates,23.4764254
Yemen,30.5366037
Afghanistan,15.3516604
Bangladesh,46.4362261
Bhutan,14.158995399999998
India,29.4224791
Nepal,36.978781
Pakistan,30.4312624
Angola,18.109403800000003
Central African Republic,15.0571509
Congo,19.4152438
Democratic Republic of the Congo,19.9095314
Equatorial Guinea,26.002821
Gabon,21.0510012
Burundi,14.5308837
Comoros,24.392385
Djibouti,40.5958733
Eritrea,12.3760937
Ethiopia,9.1991479
Kenya,21.0452206
Madagascar,25.3438919
Malawi,23.5690744
Mauritius,39.2905361
Mozambique,24.1620517
Rwanda,22.0004111
Seychelles,39.8620411
Somalia,20.8691537
United Republic of Tanzania,22.9304602
Uganda,18.4819144
Zambia,27.7621152
Botswana,33.0253587
Lesotho,36.8261862
Namibia,25.1875694
South Africa,33.9292003
Zimbabwe,31.1375559
Benin,13.1966526
Burkina Faso,19.5433075
Cameroon,17.1469689
Cabo Verde,10.159797
Chad,19.1182092
Côte d'Ivoire,23.0873291
Gambia,25.3699984
Ghana,10.5325167
Guinea,30.9770029
Guinea-Bissau,6.8578186
Liberia,14.760083500000002
Mali,22.665053
Mauritania,31.1916949
Niger,14.8877761
Nigeria,8.8706799
Sao Tome and Principe,7.9281823
Senegal,19.5421117
Sierra Leone,32.4309997
Togo,16.0366709
Cook Islands,37.7145729
Monaco,31.2103397
Nauru,44.4497903
Niue,26.488146
Palau,34.0975024
Saint Kitts and Nevis,11.5335598
San Marino,23.8989406
Tuvalu,44.4152009
South Sudan,21.1759915
Sudan,21.5548432
Swaziland,-
The former Yugoslav Republic of Macedonia,-
