location_name,val
China,26.9089194
Democratic People's Republic of Korea,24.1073078
Cambodia,21.3256641
Indonesia,31.1541415
Lao People's Democratic Republic,27.7118409
Malaysia,22.4974205
Maldives,30.9064472
Myanmar,23.8609177
Philippines,24.7766965
Sri Lanka,15.204184
Thailand,21.2592007
Timor-Leste,35.0822176
Viet Nam,24.2048021
Fiji,28.6236674
Kiribati,48.7970447
Marshall Islands,22.6704099
Micronesia (Federated States of),49.4186934
Papua New Guinea,29.4615423
Samoa,27.2366685
Solomon Islands,35.7777783
Tonga,27.355124
Vanuatu,22.0915798
Armenia,27.929134500000004
Azerbaijan,22.3169005
Georgia,28.9197585
Kazakhstan,24.6781126
Kyrgyzstan,23.3264784
Mongolia,29.2165428
Tajikistan,9.0145374
Turkmenistan,12.6171755
Uzbekistan,13.1034677
Albania,31.6736814
Bosnia and Herzegovina,37.957816300000005
Bulgaria,37.7349881
Croatia,35.7683278
Czechia,28.8505089
Hungary,30.5027919
Montenegro,35.2517686
Poland,28.1633312
Romania,30.7474926
Serbia,38.2692958
Slovakia,26.8728868
Slovenia,27.5640721
Belarus,35.6635119
Estonia,25.571230900000003
Latvia,33.822754700000004
Lithuania,28.6782271
Republic of Moldova,23.6695476
Russian Federation,29.909699
Ukraine,27.5835352
Brunei Darussalam,17.4279553
Japan,21.8746421
Republic of Korea,24.4668362
Singapore,14.033277
Australia,15.4499259
New Zealand,16.8453111
Andorra,28.008498
Austria,31.2047237
Belgium,23.2859351
Cyprus,33.0343417
Denmark,22.5085669
Finland,21.4496143
France,34.0290345
Germany,26.6119188
Greece,38.4142616
Iceland,15.440978
Ireland,22.5838124
Israel,20.5602173
Italy,23.3003315
Luxembourg,23.8306527
Malta,24.4891887
Netherlands,22.704781800000003
Norway,18.3703155
Portugal,27.8847227
Spain,28.1363524
Sweden,13.2972218
Switzerland,26.3562558
United Kingdom,20.3186559
Argentina,24.3118294
Chile,34.6012399
Uruguay,26.8167616
Canada,17.055766
United States of America,17.712999800000002
Antigua and Barbuda,8.9048177
Bahamas,7.174042699999999
Barbados,9.1359664
Belize,13.2103601
Cuba,23.6496671
Dominica,10.8001293
Dominican Republic,11.5286333
Grenada,11.7301936
Guyana,14.4093524
Haiti,6.1648767
Jamaica,13.4084495
Saint Lucia,12.1987836
Saint Vincent and the Grenadines,12.4408318
Suriname,21.4133777
Trinidad and Tobago,18.6871146
Bolivia (Plurinational State of),12.6695316
Ecuador,15.0261489
Peru,5.7162512
Colombia,12.3201799
Costa Rica,11.1697959
El Salvador,9.8528818
Guatemala,11.9364365
Honduras,14.096889100000002
Mexico,17.711168
Nicaragua,13.2212112
Panama,8.4602393
Venezuela (Bolivarian Republic of),17.1051725
Brazil,8.9752869
Paraguay,16.5373563
Algeria,17.3139851
Bahrain,16.2105459
Egypt,23.1109467
Iran (Islamic Republic of),14.8963275
Iraq,20.777769600000003
Jordan,34.215294
Kuwait,20.4691249
Lebanon,35.930839199999994
Libya,20.6350498
Morocco,11.6852037
Oman,11.2269843
Qatar,17.6100844
Saudi Arabia,14.4018327
Syrian Arab Republic,22.7591741
Tunisia,23.7044295
Turkey,30.85956
United Arab Emirates,14.0442486
Yemen,20.1342605
Afghanistan,9.9933255
Bangladesh,23.1505634
Bhutan,10.0203366
India,13.4025411
Nepal,21.8004213
Pakistan,14.5018609
Angola,10.1729096
Central African Republic,8.0217007
Congo,11.1464069
Democratic Republic of the Congo,11.325519
Equatorial Guinea,14.7567322
Gabon,12.3403291
Burundi,10.4150027
Comoros,12.9125434
Djibouti,24.9334491
Eritrea,6.4888575
Ethiopia,5.829926
Kenya,10.6764228
Madagascar,13.5977234
Malawi,12.9299432
Mauritius,22.990360000000003
Mozambique,14.1386944
Rwanda,14.6082934
Seychelles,24.3073172
Somalia,11.412496
United Republic of Tanzania,10.2189437
Uganda,9.1504324
Zambia,16.127593100000002
Botswana,21.689716
Lesotho,21.1661203
Namibia,16.727107999999998
South Africa,22.4983869
Zimbabwe,17.4831999
Benin,5.9608835
Burkina Faso,8.6757742
Cameroon,8.0605973
Cabo Verde,6.1936319
Chad,9.3161806
Côte d'Ivoire,13.212601800000002
Gambia,12.2000039
Ghana,5.9743878
Guinea,14.7946848
Guinea-Bissau,4.4729838
Liberia,8.2819203
Mali,12.21093
Mauritania,18.3541327
Niger,7.7096662
Nigeria,4.1257809
Sao Tome and Principe,4.7553412
Senegal,7.705524800000001
Sierra Leone,19.2061146
Togo,7.7259753
Cook Islands,30.1255889
Monaco,26.2802554
Nauru,41.8236057
Niue,21.2881004
Palau,23.7896335
Saint Kitts and Nevis,6.719797600000001
San Marino,19.6350125
Tuvalu,33.5083829
South Sudan,11.4138438
Sudan,10.7242751
Swaziland,-
The former Yugoslav Republic of Macedonia,-
