location_name,val
China,50.1899776
Democratic People's Republic of Korea,44.2482493
Cambodia,40.5935482
Indonesia,60.4620475
Lao People's Democratic Republic,47.788801
Malaysia,40.9280563
Maldives,44.618343
Myanmar,40.6350695
Philippines,41.8232026
Sri Lanka,29.422224600000003
Thailand,40.7889428
Timor-Leste,64.8625378
Viet Nam,46.398750500000006
Fiji,42.3108049
Kiribati,64.0947372
Marshall Islands,34.9392174
Micronesia (Federated States of),62.1407273
Papua New Guinea,40.0532778
Samoa,39.3799486
Solomon Islands,51.7729331
Tonga,42.9300182
Vanuatu,39.2981607
Armenia,55.8614765
Azerbaijan,43.295428400000006
Georgia,52.1962994
Kazakhstan,44.5149959
Kyrgyzstan,43.421372000000005
Mongolia,51.35782089999999
Tajikistan,16.935572800000003
Turkmenistan,25.119079100000004
Uzbekistan,25.3115019
Albania,50.4488265
Bosnia and Herzegovina,46.7984082
Bulgaria,43.7169193
Croatia,39.1910612
Czechia,34.5212173
Hungary,35.965837699999994
Montenegro,38.9639652
Poland,32.396677000000004
Romania,37.7744017
Serbia,39.5425826
Slovakia,32.9101352
Slovenia,30.4454309
Belarus,49.4715463
Estonia,34.574456999999995
Latvia,47.663324
Lithuania,38.4666444
Republic of Moldova,41.5232532
Russian Federation,47.5316624
Ukraine,43.8153478
Brunei Darussalam,27.797221500000003
Japan,33.9538629
Republic of Korea,42.8808313
Singapore,21.6777686
Australia,17.3360861
New Zealand,19.1993733
Andorra,31.8815851
Austria,36.6809674
Belgium,26.1510517
Cyprus,45.9451987
Denmark,23.0911326
Finland,24.7739372
France,36.9157266
Germany,30.347563500000003
Greece,45.5919323
Iceland,16.1501968
Ireland,23.1008187
Israel,26.805587600000003
Italy,27.9964571
Luxembourg,26.8323503
Malta,26.663022800000004
Netherlands,25.5392036
Norway,20.751467100000003
Portugal,33.9978242
Spain,33.9834149
Sweden,12.3599613
Switzerland,29.558991
United Kingdom,24.0131493
Argentina,29.4394634
Chile,36.9262112
Uruguay,31.0359351
Canada,18.8807872
United States of America,21.0408479
Antigua and Barbuda,12.4356713
Bahamas,11.4528712
Barbados,14.2159841
Belize,22.2640219
Cuba,32.4344182
Dominica,14.9701997
Dominican Republic,14.0706737
Grenada,17.727373
Guyana,25.0417415
Haiti,10.21091
Jamaica,20.5872757
Saint Lucia,19.3177941
Saint Vincent and the Grenadines,20.1614587
Suriname,35.045249
Trinidad and Tobago,29.210759400000004
Bolivia (Plurinational State of),17.8355179
Ecuador,26.7108685
Peru,8.0017197
Colombia,16.030430300000003
Costa Rica,16.0220619
El Salvador,16.9969328
Guatemala,20.6472914
Honduras,24.0287701
Mexico,27.2095483
Nicaragua,21.5614067
Panama,12.2481787
Venezuela (Bolivarian Republic of),23.0505504
Brazil,12.6401147
Paraguay,25.1506149
Algeria,32.1802383
Bahrain,22.6521727
Egypt,43.1851295
Iran (Islamic Republic of),24.7673319
Iraq,36.8364483
Jordan,51.3434878
Kuwait,34.012828299999995
Lebanon,45.8787049
Libya,38.0964736
Morocco,22.5173748
Oman,15.635407400000002
Qatar,22.2772579
Saudi Arabia,22.8282678
Syrian Arab Republic,42.1357812
Tunisia,45.914100000000005
Turkey,43.0062235
United Arab Emirates,19.474276
Yemen,31.113800200000004
Afghanistan,16.9317196
Bangladesh,45.5074483
Bhutan,14.6488272
India,25.169376
Nepal,31.6822563
Pakistan,25.6287537
Angola,18.4410871
Central African Republic,14.8937983
Congo,20.8876141
Democratic Republic of the Congo,21.0281988
Equatorial Guinea,26.814031
Gabon,21.642298
Burundi,15.7458675
Comoros,23.3203784
Djibouti,42.6881054
Eritrea,12.3152491
Ethiopia,9.9113797
Kenya,19.077937
Madagascar,24.9651139
Malawi,24.0343921
Mauritius,40.2610951
Mozambique,23.7713659
Rwanda,21.6609651
Seychelles,39.1387166
Somalia,20.4566094
United Republic of Tanzania,19.2838371
Uganda,15.3999117
Zambia,26.6652614
Botswana,34.7983565
Lesotho,40.9095681
Namibia,23.5123987
South Africa,34.8783633
Zimbabwe,33.6088192
Benin,10.8245493
Burkina Faso,17.192289799999998
Cameroon,15.0052004
Cabo Verde,9.1594235
Chad,16.1468049
Côte d'Ivoire,22.4301458
Gambia,23.5349825
Ghana,10.4353285
Guinea,29.9594534
Guinea-Bissau,7.949333899999999
Liberia,13.6869275
Mali,22.4560542
Mauritania,29.5148574
Niger,14.247895799999998
Nigeria,7.7394889
Sao Tome and Principe,7.719543199999999
Senegal,14.9715923
Sierra Leone,30.9762115
Togo,14.1411231
Cook Islands,36.731722100000006
Monaco,29.4014321
Nauru,43.561689
Niue,26.477874
Palau,32.7445817
Saint Kitts and Nevis,10.6085562
San Marino,21.3076505
Tuvalu,45.4357428
South Sudan,20.827690500000003
Sudan,19.7677997
Swaziland,-
The former Yugoslav Republic of Macedonia,-
