location_name,val
China,50.3093141
Democratic People's Republic of Korea,45.7408913
Cambodia,43.1337625
Indonesia,62.841061
Lao People's Democratic Republic,45.5227793
Malaysia,42.8680504
Maldives,42.2757594
Myanmar,41.1693428
Philippines,44.6492587
Sri Lanka,28.635695
Thailand,42.1529342
Timor-Leste,64.5541817
Viet Nam,47.328106
Fiji,42.4236879
Kiribati,64.696224
Marshall Islands,34.7084419
Micronesia (Federated States of),61.880301
Papua New Guinea,41.3976972
Samoa,40.2361696
Solomon Islands,50.8132373
Tonga,44.3951875
Vanuatu,41.1622047
Armenia,56.737597
Azerbaijan,44.6545926
Georgia,51.9412898
Kazakhstan,47.6691895
Kyrgyzstan,43.7350226
Mongolia,50.739446
Tajikistan,18.3952952
Turkmenistan,29.7567356
Uzbekistan,25.6495675
Albania,48.0566152
Bosnia and Herzegovina,48.0944221
Bulgaria,45.542871
Croatia,39.885533
Czechia,35.3188945
Hungary,38.7401169
Montenegro,41.3804961
Poland,33.8918512
Romania,38.4192985
Serbia,40.4728446
Slovakia,33.6057585
Slovenia,31.2236054
Belarus,48.7097136
Estonia,39.465191100000006
Latvia,48.7980415
Lithuania,40.3729687
Republic of Moldova,42.508404
Russian Federation,52.0227468
Ukraine,48.5349948
Brunei Darussalam,27.3725799
Japan,36.9998992
Republic of Korea,44.2853137
Singapore,22.8196328
Australia,19.5267996
New Zealand,21.067249
Andorra,33.2787504
Austria,38.0533921
Belgium,28.4600763
Cyprus,47.6201319
Denmark,25.3127043
Finland,25.7677184
France,37.1686347
Germany,31.6229751
Greece,47.4304992
Iceland,17.4770692
Ireland,25.7312633
Israel,28.1807225
Italy,29.3919437
Luxembourg,28.7906083
Malta,26.5163764
Netherlands,28.1538775
Norway,22.731592
Portugal,34.6775803
Spain,39.6839062
Sweden,12.950115
Switzerland,30.4611731
United Kingdom,27.1945091
Argentina,30.4771702
Chile,37.6336341
Uruguay,32.0063265
Canada,20.8021375
United States of America,22.6846029
Antigua and Barbuda,12.1065612
Bahamas,11.3008651
Barbados,14.7888005
Belize,22.080172
Cuba,34.5134381
Dominica,14.8139495
Dominican Republic,15.0504369
Grenada,17.8254967
Guyana,24.8447652
Haiti,10.7560404
Jamaica,22.2963467
Saint Lucia,19.8409439
Saint Vincent and the Grenadines,19.9286529
Suriname,36.2029852
Trinidad and Tobago,29.3650775
Bolivia (Plurinational State of),16.2970801
Ecuador,27.5296519
Peru,9.5844804
Colombia,19.0852205
Costa Rica,17.635873
El Salvador,16.323984
Guatemala,21.4853359
Honduras,24.2961557
Mexico,27.5567077
Nicaragua,21.5621081
Panama,12.8443689
Venezuela (Bolivarian Republic of),23.7564836
Brazil,17.280378
Paraguay,26.6988413
Algeria,31.7456446
Bahrain,21.5696457
Egypt,41.9177215
Iran (Islamic Republic of),24.9706808
Iraq,36.1585969
Jordan,47.8991082
Kuwait,34.9550139
Lebanon,45.130329
Libya,37.4711819
Morocco,23.4209537
Oman,14.919698
Qatar,22.864471
Saudi Arabia,23.1494429
Syrian Arab Republic,43.4876625
Tunisia,46.8075458
Turkey,44.0917784
United Arab Emirates,22.1823063
Yemen,30.7255623
Afghanistan,16.0985083
Bangladesh,46.4595439
Bhutan,14.4128689
India,28.560130900000004
Nepal,34.3295576
Pakistan,28.5917584
Angola,18.3248436
Central African Republic,15.1170339
Congo,20.3213297
Democratic Republic of the Congo,20.3323758
Equatorial Guinea,26.4219228
Gabon,21.2352146
Burundi,14.8082353
Comoros,23.7408171
Djibouti,41.9599828
Eritrea,12.1984764
Ethiopia,9.3515537
Kenya,20.0822564
Madagascar,25.1969476
Malawi,23.7296576
Mauritius,39.7133454
Mozambique,23.9999241
Rwanda,21.9119863
Seychelles,39.3820792
Somalia,20.592421
United Republic of Tanzania,21.6591776
Uganda,17.2291788
Zambia,27.5403125
Botswana,33.4754962
Lesotho,38.6595171
Namibia,24.3959828
South Africa,33.8176074
Zimbabwe,31.9344105
Benin,11.8693287
Burkina Faso,18.6277346
Cameroon,16.2493354
Cabo Verde,9.4733385
Chad,17.8770759
Côte d'Ivoire,22.8910674
Gambia,24.3781509
Ghana,10.5700599
Guinea,30.8582882
Guinea-Bissau,7.296444200000001
Liberia,14.2279403
Mali,22.5642756
Mauritania,30.400598
Niger,14.518376
Nigeria,8.4542805
Sao Tome and Principe,7.765878399999999
Senegal,17.6164278
Sierra Leone,31.8709857
Togo,15.0675369
Cook Islands,37.1885879
Monaco,30.5203996
Nauru,43.9670279
Niue,26.1489128
Palau,33.5697515
Saint Kitts and Nevis,11.0137199
San Marino,22.6672988
Tuvalu,44.683393
South Sudan,20.9819794
Sudan,20.8577092
Swaziland,-
The former Yugoslav Republic of Macedonia,-
