location_name,val
China,49.8181706
Democratic People's Republic of Korea,47.5124841
Cambodia,47.2961256
Indonesia,62.93221799999999
Lao People's Democratic Republic,43.5271398
Malaysia,45.497662
Maldives,41.2196691
Myanmar,43.3081014
Philippines,48.5290145
Sri Lanka,28.8546278
Thailand,41.7489523
Timor-Leste,63.4818904
Viet Nam,49.6518572
Fiji,43.6832936
Kiribati,65.37237
Marshall Islands,34.6041506
Micronesia (Federated States of),60.773352300000006
Papua New Guinea,45.8623124
Samoa,42.6217041
Solomon Islands,48.2886334
Tonga,47.1827304
Vanuatu,43.4512845
Armenia,57.8198546
Azerbaijan,46.4867293
Georgia,50.8643121
Kazakhstan,49.9062595
Kyrgyzstan,43.411644
Mongolia,49.7044285
Tajikistan,20.739854
Turkmenistan,32.5982913
Uzbekistan,25.8370854
Albania,44.1476717
Bosnia and Herzegovina,47.5997333
Bulgaria,47.6078551
Croatia,39.9136785
Czechia,36.5946141
Hungary,40.5264248
Montenegro,43.293924
Poland,35.2732802
Romania,40.97156
Serbia,41.3179994
Slovakia,35.4726797
Slovenia,30.656475300000004
Belarus,48.7876049
Estonia,43.5875494
Latvia,49.1964061
Lithuania,42.1316338
Republic of Moldova,42.701306900000006
Russian Federation,56.857603
Ukraine,54.6059202
Brunei Darussalam,28.3967233
Japan,42.011668
Republic of Korea,46.2373096
Singapore,23.9256891
Australia,22.3144918
New Zealand,23.4805855
Andorra,35.3312568
Austria,39.861670700000005
Belgium,31.088981
Cyprus,48.4008162
Denmark,28.8986026
Finland,27.4396733
France,37.624288500000006
Germany,33.5004351
Greece,48.8451548
Iceland,20.106506
Ireland,28.7306151
Israel,29.810805
Italy,30.7229763
Luxembourg,31.2061221
Malta,26.4411008
Netherlands,32.235639
Norway,26.5492328
Portugal,35.8590202
Spain,43.6748714
Sweden,14.349952899999998
Switzerland,31.879507200000003
United Kingdom,27.9038508
Argentina,31.723385
Chile,38.7369163
Uruguay,34.501693700000004
Canada,23.4888581
United States of America,24.0713218
Antigua and Barbuda,11.2828673
Bahamas,10.9762679
Barbados,15.8593886
Belize,21.8650151
Cuba,37.9693362
Dominica,14.2749481
Dominican Republic,15.9804918
Grenada,18.0351234
Guyana,24.2816225
Haiti,11.8845551
Jamaica,24.9260355
Saint Lucia,21.1040327
Saint Vincent and the Grenadines,19.7886579
Suriname,38.454222300000005
Trinidad and Tobago,28.9310033
Bolivia (Plurinational State of),14.497285200000002
Ecuador,25.3535108
Peru,11.264869
Colombia,22.9711832
Costa Rica,20.0127259
El Salvador,15.278985
Guatemala,22.2834111
Honduras,25.0062319
Mexico,29.345072
Nicaragua,21.466012
Panama,14.2068952
Venezuela (Bolivarian Republic of),25.0319439
Brazil,22.1708643
Paraguay,30.3008452
Algeria,31.320540200000003
Bahrain,20.2934702
Egypt,40.3581083
Iran (Islamic Republic of),25.035699300000005
Iraq,37.0295528
Jordan,44.6512795
Kuwait,35.8349123
Lebanon,43.3854756
Libya,35.8449949
Morocco,24.978413
Oman,13.6651093
Qatar,22.3198931
Saudi Arabia,23.0084077
Syrian Arab Republic,44.3630713
Tunisia,48.0260368
Turkey,46.672889
United Arab Emirates,24.1630374
Yemen,30.3461511
Afghanistan,14.3737389
Bangladesh,46.0078945
Bhutan,14.1332351
India,30.1857011
Nepal,39.8873416
Pakistan,32.2019147
Angola,17.949824
Central African Republic,15.1401914
Congo,18.284572800000003
Democratic Republic of the Congo,19.5104308
Equatorial Guinea,25.6219882
Gabon,20.8640475
Burundi,14.4412491
Comoros,25.1702967
Djibouti,39.2824176
Eritrea,12.830086800000002
Ethiopia,9.0793972
Kenya,22.3660913
Madagascar,25.6407448
Malawi,23.3401276
Mauritius,38.7709568
Mozambique,24.2423378
Rwanda,22.0581116
Seychelles,40.3556204
Somalia,21.2794585
United Republic of Tanzania,24.4935711
Uganda,19.9430651
Zambia,27.6499534
Botswana,32.8185139
Lesotho,35.0480174
Namibia,26.0483015
South Africa,34.318181100000004
Zimbabwe,30.7227294
Benin,14.6211068
Burkina Faso,20.4731986
Cameroon,18.0435754
Cabo Verde,11.0132387
Chad,20.3344993
Côte d'Ivoire,23.0470427
Gambia,26.408982800000004
Ghana,10.421791
Guinea,31.0849176
Guinea-Bissau,6.4158586
Liberia,15.273552100000002
Mali,22.640006
Mauritania,32.1249143
Niger,15.3639623
Nigeria,9.3043426
Sao Tome and Principe,8.1422065
Senegal,21.7481646
Sierra Leone,32.5725427
Togo,17.178840100000002
Cook Islands,38.3938345
Monaco,31.9608337
Nauru,44.9587719
Niue,26.9426756
Palau,34.6071399
Saint Kitts and Nevis,12.0919191
San Marino,25.2583392
Tuvalu,44.2427159
South Sudan,21.5595792
Sudan,22.23297
Swaziland,-
The former Yugoslav Republic of Macedonia,-
