location_name,val
China,51.1028912
Democratic People's Republic of Korea,49.3008419
Cambodia,52.7446868
Indonesia,61.5378086
Lao People's Democratic Republic,42.7469596
Malaysia,49.1262008
Maldives,42.768386
Myanmar,47.5192301
Philippines,53.26906
Sri Lanka,31.7650557
Thailand,43.3143976
Timor-Leste,61.9602808
Viet Nam,54.9733297
Fiji,46.6780629
Kiribati,65.2327604
Marshall Islands,34.3681967
Micronesia (Federated States of),60.3409782
Papua New Guinea,48.9935421
Samoa,45.6923432
Solomon Islands,46.8931655
Tonga,50.2135171
Vanuatu,44.8222748
Armenia,58.7429187
Azerbaijan,45.7830303
Georgia,49.7305794
Kazakhstan,49.6397966
Kyrgyzstan,41.490869200000006
Mongolia,48.2120135
Tajikistan,22.4247837
Turkmenistan,34.9963358
Uzbekistan,24.0021904
Albania,41.0634752
Bosnia and Herzegovina,44.9956582
Bulgaria,49.625975700000005
Croatia,39.8072848
Czechia,39.1343133
Hungary,41.878091
Montenegro,44.1598333
Poland,38.725015
Romania,43.8273974
Serbia,43.4815457
Slovakia,38.2214068
Slovenia,29.6787152
Belarus,49.9894932
Estonia,44.600081
Latvia,49.0412646
Lithuania,43.1894965
Republic of Moldova,41.9561331
Russian Federation,59.1418474
Ukraine,59.1533566
Brunei Darussalam,30.0375684
Japan,48.7643296
Republic of Korea,50.5443848
Singapore,24.681451600000003
Australia,25.464434800000003
New Zealand,26.3827764
Andorra,37.5619439
Austria,42.5942237
Belgium,34.7625647
Cyprus,47.8819539
Denmark,34.4041712
Finland,30.0948353
France,38.9618862
Germany,36.498048
Greece,49.7495211
Iceland,24.0309421
Ireland,32.6365252
Israel,32.8207073
Italy,32.4815111
Luxembourg,34.2344422
Malta,28.5922994
Netherlands,36.1538926
Norway,33.2106467
Portugal,37.5951285
Spain,43.6055206
Sweden,16.7041353
Switzerland,35.641621099999995
United Kingdom,29.3118808
Argentina,32.6591133
Chile,40.2805743
Uruguay,38.550885
Canada,27.588547400000003
United States of America,26.6262961
Antigua and Barbuda,10.7673515
Bahamas,10.6689115
Barbados,16.7575043
Belize,20.4664616
Cuba,41.3974259
Dominica,13.808978
Dominican Republic,16.4796159
Grenada,17.8617157
Guyana,23.4396949
Haiti,14.1323946
Jamaica,27.5909459
Saint Lucia,22.1338694
Saint Vincent and the Grenadines,20.0058192
Suriname,40.7051343
Trinidad and Tobago,28.380746
Bolivia (Plurinational State of),13.2773643
Ecuador,23.3489832
Peru,12.6428545
Colombia,26.7642125
Costa Rica,23.0933746
El Salvador,13.6251551
Guatemala,22.96083
Honduras,27.540103
Mexico,34.4077084
Nicaragua,22.2962839
Panama,16.436465
Venezuela (Bolivarian Republic of),27.1911503
Brazil,27.4720581
Paraguay,36.511883
Algeria,31.7307656
Bahrain,19.586293
Egypt,39.1142781
Iran (Islamic Republic of),23.7516825
Iraq,40.6030827
Jordan,42.1747197
Kuwait,36.5182642
Lebanon,42.4528014
Libya,34.0988964
Morocco,27.6966259
Oman,13.8411424
Qatar,21.5256778
Saudi Arabia,21.8562186
Syrian Arab Republic,45.8177256
Tunisia,49.4697773
Turkey,49.9880015
United Arab Emirates,24.3593663
Yemen,30.6208529
Afghanistan,11.2122132
Bangladesh,44.712231800000005
Bhutan,14.5092125
India,31.460199
Nepal,47.0689412
Pakistan,36.1185686
Angola,18.0835618
Central African Republic,16.172499300000002
Congo,16.0450236
Democratic Republic of the Congo,19.2129543
Equatorial Guinea,25.270626
Gabon,20.3474259
Burundi,14.9452101
Comoros,26.444272
Djibouti,34.7895147
Eritrea,13.9095646
Ethiopia,8.9535654
Kenya,26.4571208
Madagascar,28.120449600000004
Malawi,23.7675537
Mauritius,39.2966889
Mozambique,23.0603924
Rwanda,21.6714118
Seychelles,42.1377366
Somalia,21.9355028
United Republic of Tanzania,26.9539879
Uganda,21.8736848
Zambia,24.9737603
Botswana,33.4954573
Lesotho,31.4393114
Namibia,26.8305452
South Africa,36.3394145
Zimbabwe,29.8357549
Benin,16.5988745
Burkina Faso,21.3432809
Cameroon,19.5157336
Cabo Verde,12.4389761
Chad,21.2817872
Côte d'Ivoire,22.3317664
Gambia,28.7813525
Ghana,10.0386843
Guinea,31.3096165
Guinea-Bissau,5.6326222
Liberia,15.4897849
Mali,21.7154337
Mauritania,32.4238275
Niger,15.7155283
Nigeria,10.2154306
Sao Tome and Principe,8.030973399999999
Senegal,25.6119235
Sierra Leone,32.6591931
Togo,19.3439805
Cook Islands,40.4650416
Monaco,34.0925119
Nauru,45.9531286
Niue,28.2441194
Palau,35.786993499999994
Saint Kitts and Nevis,12.4200502
San Marino,28.9984573
Tuvalu,44.4686137
South Sudan,22.3543667
Sudan,22.9438533
Swaziland,-
The former Yugoslav Republic of Macedonia,-
