location_name,val
China,51.844757900000005
Democratic People's Republic of Korea,49.6395663
Cambodia,53.479563500000005
Indonesia,61.124197300000006
Lao People's Democratic Republic,42.7613028
Malaysia,49.6346242
Maldives,43.4449937
Myanmar,48.5025966
Philippines,53.8344599
Sri Lanka,32.6347465
Thailand,44.1419223
Timor-Leste,61.9410563
Viet Nam,56.056745500000005
Fiji,46.8980183
Kiribati,64.9335878
Marshall Islands,34.389463799999994
Micronesia (Federated States of),60.2830804
Papua New Guinea,49.3005863
Samoa,45.9111945
Solomon Islands,46.8689664
Tonga,50.7890452
Vanuatu,44.9945101
Armenia,58.8356327
Azerbaijan,45.6297048
Georgia,49.4652004
Kazakhstan,49.4986357
Kyrgyzstan,41.1570413
Mongolia,47.9760952
Tajikistan,22.8641466
Turkmenistan,35.3801202
Uzbekistan,23.4801461
Albania,40.8769248
Bosnia and Herzegovina,44.2798157
Bulgaria,49.9655227
Croatia,39.9433572
Czechia,39.8206854
Hungary,42.0295472
Montenegro,44.0077758
Poland,39.85489
Romania,44.3048758
Serbia,43.7746873
Slovakia,38.6339144
Slovenia,29.5951793
Belarus,50.370406300000006
Estonia,44.3333988
Latvia,48.9642007
Lithuania,43.4560843
Republic of Moldova,41.8128156
Russian Federation,59.1070031
Ukraine,59.2002152
Brunei Darussalam,30.5977028
Japan,49.8842643
Republic of Korea,51.4454703
Singapore,24.834883
Australia,25.9568598
New Zealand,26.662388
Andorra,38.0686108
Austria,42.9394522
Belgium,35.4520041
Cyprus,47.8156446
Denmark,35.5058188
Finland,30.5824269
France,39.2646371
Germany,36.9539065
Greece,49.9557119
Iceland,24.8452118
Ireland,33.3270116
Israel,33.4688248
Italy,32.9296178
Luxembourg,34.7241023
Malta,29.561830900000004
Netherlands,36.5637995
Norway,34.5325293
Portugal,37.8526861
Spain,43.5187199
Sweden,17.1488836
Switzerland,36.5293332
United Kingdom,29.8741759
Argentina,32.808189500000005
Chile,40.48201
Uruguay,39.0581109
Canada,28.4653424
United States of America,27.0717038
Antigua and Barbuda,10.7842131
Bahamas,10.6425617
Barbados,16.8226667
Belize,20.2643162
Cuba,41.8810516
Dominica,13.8368935
Dominican Republic,16.3629505
Grenada,17.8988987
Guyana,23.3826345
Haiti,14.6838533
Jamaica,28.0248526
Saint Lucia,22.2587365
Saint Vincent and the Grenadines,20.123375
Suriname,41.0555652
Trinidad and Tobago,28.4793093
Bolivia (Plurinational State of),13.3936508
Ecuador,23.0547068
Peru,12.7934155
Colombia,27.1385799
Costa Rica,23.2665559
El Salvador,13.2967898
Guatemala,22.9952952
Honduras,27.8806495
Mexico,35.5994365
Nicaragua,22.467874700000003
Panama,16.971761
Venezuela (Bolivarian Republic of),27.7020165
Brazil,28.5189734
Paraguay,37.405796200000005
Algeria,31.9057069
Bahrain,19.6130182
Egypt,38.9773253
Iran (Islamic Republic of),23.5197068
Iraq,41.2923803
Jordan,42.2936968
Kuwait,36.7124038
Lebanon,42.29651
Libya,34.0388604
Morocco,28.218109400000003
Oman,13.9544437
Qatar,21.5718241
Saudi Arabia,21.5231273
Syrian Arab Republic,46.1568854
Tunisia,49.6974263
Turkey,50.682119400000005
United Arab Emirates,24.1865798
Yemen,30.8326646
Afghanistan,10.5245961
Bangladesh,44.6583029
Bhutan,14.6825438
India,31.734047500000003
Nepal,47.9885164
Pakistan,36.7713448
Angola,18.2568445
Central African Republic,16.553216600000003
Congo,15.7465307
Democratic Republic of the Congo,19.3583636
Equatorial Guinea,25.3225388
Gabon,20.2499347
Burundi,15.3611087
Comoros,26.5735352
Djibouti,34.3737662
Eritrea,14.09931
Ethiopia,9.0343196
Kenya,27.1860936
Madagascar,28.926144
Malawi,23.8257467
Mauritius,39.8822772
Mozambique,22.9843368
Rwanda,21.6333961
Seychelles,42.5777869
Somalia,22.0637214
United Republic of Tanzania,27.292922600000004
Uganda,21.9759297
Zambia,24.5084525
Botswana,33.8136979
Lesotho,30.9911852
Namibia,26.8383703
South Africa,36.9277724
Zimbabwe,29.7034492
Benin,16.7911879
Burkina Faso,21.5405819
Cameroon,19.7804398
Cabo Verde,12.7729697
Chad,21.4315703
Côte d'Ivoire,22.2396185
Gambia,29.3375518
Ghana,9.9729447
Guinea,31.4680198
Guinea-Bissau,5.6048779
Liberia,15.4764115
Mali,21.3509226
Mauritania,32.9226957
Niger,15.6930898
Nigeria,10.3984226
Sao Tome and Principe,7.904913500000001
Senegal,26.266122600000003
Sierra Leone,32.6907953
Togo,19.739871
Cook Islands,40.6673565
Monaco,34.5173209
Nauru,45.9852969
Niue,28.460873
Palau,35.8204612
Saint Kitts and Nevis,12.3454913
San Marino,29.7144341
Tuvalu,44.4532026
South Sudan,22.5413386
Sudan,22.9474704
Swaziland,-
The former Yugoslav Republic of Macedonia,-
