location_name,val
China,4.1879419
Democratic People's Republic of Korea,4.4886108
Cambodia,6.8258763
Indonesia,3.9904703
Lao People's Democratic Republic,5.2936996
Malaysia,4.4839285
Maldives,7.2107671
Myanmar,14.608039
Philippines,13.0109573
Sri Lanka,2.3823609
Thailand,5.4851074
Timor-Leste,5.3033451000000005
Viet Nam,3.9813338
Fiji,16.3550805
Kiribati,39.2629536
Marshall Islands,7.535337
Micronesia (Federated States of),33.1574853
Papua New Guinea,24.8706441
Samoa,16.9209796
Solomon Islands,16.7013624
Tonga,14.0339875
Vanuatu,7.9158901
Armenia,3.2448796
Azerbaijan,2.2716995
Georgia,6.4496964000000006
Kazakhstan,8.3064994
Kyrgyzstan,3.2904996
Mongolia,6.300901100000001
Tajikistan,1.7598248
Turkmenistan,4.7558456
Uzbekistan,1.7330162999999998
Albania,7.4879092
Bosnia and Herzegovina,23.5842377
Bulgaria,37.244843
Croatia,31.106333400000004
Czechia,29.7738267
Hungary,33.4827129
Montenegro,36.143886
Poland,26.6127023
Romania,22.1366847
Serbia,31.7677864
Slovakia,23.8535053
Slovenia,20.981173
Belarus,16.8422572
Estonia,21.3047086
Latvia,19.9070378
Lithuania,15.3816335
Republic of Moldova,6.850249699999999
Russian Federation,16.0361749
Ukraine,15.6374198
Brunei Darussalam,5.5926610000000005
Japan,14.9901421
Republic of Korea,6.4117382
Singapore,8.9196828
Australia,22.0478823
New Zealand,27.1609655
Andorra,28.501857200000003
Austria,34.2343609
Belgium,27.6673906
Cyprus,23.378369
Denmark,35.6348275
Finland,23.216784
France,31.2672058
Germany,27.6716581
Greece,34.892867
Iceland,24.7160747
Ireland,29.2140858
Israel,19.3402081
Italy,22.9235356
Luxembourg,28.7964902
Malta,19.7854292
Netherlands,30.5779431
Norway,31.6307032
Portugal,18.2110492
Spain,30.356695700000003
Sweden,23.1547627
Switzerland,28.3290048
United Kingdom,29.1570162
Argentina,24.5835264
Chile,36.822374
Uruguay,31.1099964
Canada,25.0991759
United States of America,22.7830895
Antigua and Barbuda,4.8390506
Bahamas,3.4208324
Barbados,5.0188353
Belize,3.7548086
Cuba,24.2571388
Dominica,6.5585776
Dominican Republic,13.1176431
Grenada,5.8057905
Guyana,4.5810238000000005
Haiti,4.5746596
Jamaica,9.5188753
Saint Lucia,6.2223408
Saint Vincent and the Grenadines,4.7573456
Suriname,11.9233927
Trinidad and Tobago,7.7571093
Bolivia (Plurinational State of),5.4467039
Ecuador,5.577759899999999
Peru,5.9115458
Colombia,13.9026227
Costa Rica,12.7501764
El Salvador,2.8203457000000003
Guatemala,4.3666971
Honduras,5.493198
Mexico,14.0562452
Nicaragua,5.955461
Panama,7.0398343
Venezuela (Bolivarian Republic of),14.6270819
Brazil,20.3990142
Paraguay,13.449071300000002
Algeria,2.1661299
Bahrain,4.9034981
Egypt,1.2503399
Iran (Islamic Republic of),4.3623217
Iraq,4.230186300000001
Jordan,10.2037497
Kuwait,5.025781599999999
Lebanon,22.5124743
Libya,1.2788074
Morocco,1.3007616
Oman,1.6192888
Qatar,2.9182174
Saudi Arabia,1.9223111
Syrian Arab Republic,7.2416565
Tunisia,3.1966221000000004
Turkey,17.651784
United Arab Emirates,4.3062661
Yemen,8.511408600000001
Afghanistan,1.583928
Bangladesh,2.4764593
Bhutan,4.6437277
India,4.2553592
Nepal,30.7424677
Pakistan,6.2084621
Angola,2.6839321
Central African Republic,1.8333032
Congo,1.7367688
Democratic Republic of the Congo,1.2610915
Equatorial Guinea,2.342888
Gabon,3.1305007
Burundi,5.1501615
Comoros,3.3562145
Djibouti,4.587561200000001
Eritrea,0.8151735
Ethiopia,1.0729651999999998
Kenya,4.8364673
Madagascar,3.2752592
Malawi,4.2645058
Mauritius,5.2561825
Mozambique,6.742290200000001
Rwanda,9.2832935
Seychelles,8.1703884
Somalia,3.1949172
United Republic of Tanzania,4.5905796
Uganda,5.1774859
Zambia,7.8621414
Botswana,9.6325694
Lesotho,1.9169547
Namibia,14.2031915
South Africa,13.3557997
Zimbabwe,4.0971114
Benin,3.2681091
Burkina Faso,2.5495993
Cameroon,1.9349847
Cabo Verde,3.7543898
Chad,4.6302373
Côte d'Ivoire,4.3609867
Gambia,1.7407031
Ghana,1.9506181
Guinea,2.1159906
Guinea-Bissau,0.8289714
Liberia,2.8053732
Mali,2.0207197
Mauritania,9.2372105
Niger,1.9355387
Nigeria,1.9707808
Sao Tome and Principe,1.8459233
Senegal,2.6593877
Sierra Leone,10.2957705
Togo,3.2826021
Cook Islands,25.513077
Monaco,27.2715214
Nauru,47.6008687
Niue,16.2413642
Palau,13.4322939
Saint Kitts and Nevis,3.279864
San Marino,24.9983833
Tuvalu,19.6591884
South Sudan,3.0646648
Sudan,2.4471668
Swaziland,-
The former Yugoslav Republic of Macedonia,-
